country,attraction,address
Indonesia,Jawa_Timur_Park_2-Batu_East_Java_Java,"Jl. Oro-Oro Ombo no. 9, Batu, Indonesia"
Indonesia,Taman_Safari_Indonesia_Cisarua-Cisarua_West_Java_Java,"Jl. Raya Puncak no. 601, Cisarua 16750, Indonesia"
Indonesia,Batu_Eco_Green_Park_Fun_Study-Batu_East_Java_Java,"Jl. Oro-oro Ombo no. 9A, Batu, Indonesia"
Indonesia,Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara," | Taman Nasional Komodo, Labuan Bajo, Flores, Indonesia"
Indonesia,Menjangan_Island-Pemuteran_Gerokgak_Bali,"jln.raya singaraja-gilimanuk,labuanlalang, | bali-barat national park, Pemuteran, Gerokgak 81155, Indonesia"
Indonesia,Nusa_Penida_Island-Nusa_Penida_Bali,Indonesia
Indonesia,Lengkuas_Island-Belitung_Island_Bangka_Belitung_Islands_Sumatra,"Belitung Island, Indonesia"
Indonesia,Jatiluwih_Green_Land-Tabanan_Bali,"Jatiluwih Village | JTB Office, Tabanan 82152, Indonesia"
Indonesia,Tirta_Gangga-Karangasem_Bali,"Jl. Abang-Amlapura, Karangasem 80852, Indonesia"
Indonesia,Taman_Bunga_Nusantara-Cianjur_West_Java_Java,"Jl. Mariwati KM 7, Desa Kawungluwuk, Sukaresmi, Cianjur, Indonesia"
Indonesia,Bogor_Botanical_Gardens-Bogor_West_Java_Java,"Jl. Ir H Juanda no. 13, Bogor 16122, Indonesia"
Indonesia,Tirta_Gangga-Karangasem_Bali,"Jl. Abang-Amlapura, Karangasem 80852, Indonesia"
Indonesia,Pura_Lempuyang-Bali,"On top of Mt. Lempuyang, Indonesia"
Indonesia,Gunung_Kawi_Sebatu_Temple-Tegalalang_Bali,"Jl. Raya Bayad, Sebatu, Tegallalang | Sebatu Village, Tegalalang 80561, Indonesia"
Indonesia,Sewu_Temple-Yogyakarta_Java," | Prambanan, Yogyakarta, Indonesia"
Indonesia,Borobudur_Temple-Borobudur_Magelang_Central_Java_Java," | Taman Wisata Candi Borobudur, Borobudur, Magelang 56553, Indonesia"
Indonesia,Prambanan_Temples-Prambanan_Central_Java_Java,"Jl. Raya Temulawak, Prambanan 55514, Indonesia"
Indonesia,Tirta_Empul_Temple-Tampaksiring_Bali,"Tampaksiring 80552, Indonesia"
Indonesia,Mount_Kawi-Tampaksiring_Bali,"Pakrisan River, Tampaksiring 80552, Indonesia"
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel"
Israel,Yad_Vashem_The_World_Holocaust_Remembrance_Center-Jerusalem_Jerusalem_District," | Mount of Remembrance in Jerusalem, Entrance to the site is via the Holland Junction, situated on Herzl Boulevard, Jerusalem 91034, Israel"
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel"
Israel,Israel_Museum-Jerusalem_Jerusalem_District,"11 Derekh Ruppin, Jerusalem 9543500, Israel"
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel"
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel"
Israel,Masada_National_Park-Masada_Northern_District," | Some 18 km south of Ein Gedi or 12 km from Ein Bokek to the cable car on the east (Dead Sea) side., Masada 8698000, Israel"
Israel,Mount_of_Olives-Jerusalem_Jerusalem_District,"Mount of Olives Road | East Jerusalem, Jerusalem, Israel"
Israel,Ramat_HaNadiv-Zichron_Yaakov_Haifa_District," | Ganei Zichron, Zichron Yaakov, Israel"
Israel,Ammunition_Hill_Memorial_and_Museum_Givat_Ha_Tachmoshet-Jerusalem_Jerusalem_Distri,"5 Zalmen Shragai St., Jerusalem 91181, Israel"
Israel,Victory_Monument-Netanya_Central_District,"Netanya, Israel"
Israel,Clock_Tower-Tel_Aviv_Tel_Aviv_District,"David Razi'El St, Old Jaffa, Tel Aviv 68038, Israel"
Israel,Old_City_of_Jerusalem-Jerusalem_Jerusalem_District,"Jerusalem, Israel"
Israel,Yad_Vashem_The_World_Holocaust_Remembrance_Center-Jerusalem_Jerusalem_District," | Mount of Remembrance in Jerusalem, Entrance to the site is via the Holland Junction, situated on Herzl Boulevard, Jerusalem 91034, Israel"
Israel,Israel_Museum-Jerusalem_Jerusalem_District,"11 Derekh Ruppin, Jerusalem 9543500, Israel"
Israel,Palmach_Museum-Tel_Aviv_Tel_Aviv_District,"10 Haim Levanon Street, Tel Aviv, Israel"
Israel,Underwater_Observatory_Marine_Park-Eilat_Southern_District,"Highway 90, Eilat 88106, Israel"
Israel,Tisch_Family_Zoological_Gardens_Biblical_Zoo-Jerusalem_Jerusalem_District,"Manahat | southern end of KOLITZ road, also approachable from the Malha Shopping Mall, Jerusalem, Israel"
Israel,Gan_Garoo_Australian_Park-Nir_David_Northern_District,"Nir David | Beit shean Valley, Nir David 1080300, Israel"
Israel,Hay_Park_Kiryat_Motzkin-Kiryat_Motzkin_Haifa_District,"Rehov Ha'Heshmona'im, Kiryat Motzkin 28000, Israel"
Israel,Ramon_Crater-Mitspe_Ramon_Southern_District,"Mitspe Ramon, Mitspe Ramon 8060000, Israel"
Israel,Arbel_National_Park-Tiberias_Galilee_Northern_District," | Kfar Hamam, Tiberias, Israel"
Israel,The_Grottos_at_Rosh_HaNiqra-Kefar_Rosh_HaNiqra_Northern_District,"Kefar Rosh HaNiqra, Israel"
Israel,Herodyon_National_Park-Jerusalem_Jerusalem_District,"Jerusalem, Israel"
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel"
Israel,Garden_of_Gethsemane-Jerusalem_Jerusalem_District,"Jericho Rd, Jerusalem, Israel"
Israel,International_Center_Mary_of_Nazareth-Nazareth_Galilee_Northern_District,"15A Casa Nova Street | Pob 50199, Nazareth 16161, Israel"
Israel,Ramat_HaNadiv-Zichron_Yaakov_Haifa_District," | Ganei Zichron, Zichron Yaakov, Israel"
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel"
Israel,Masada_National_Park-Masada_Northern_District," | Some 18 km south of Ein Gedi or 12 km from Ein Bokek to the cable car on the east (Dead Sea) side., Masada 8698000, Israel"
Israel,The_Western_Wall_Tunnels-Jerusalem_Jerusalem_District,"Old City, Jerusalem, Israel"
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel"
Israel,Timna_Park-Eilat_Southern_District,"Eilat 88000, Israel"
Israel,Caesarea_National_Park-Caesarea_Haifa_District,"Route 2 Near Aqiva, Caesarea, Israel"
Israel,Beit_She_an_National_Park-Beit_She_an_Northern_District,"Beit She'an, Beit She'an, Israel"
Israel,Kfar_Nahum_Capernaum_National_Park-Tiberias_Galilee_Northern_District," | Road 87, Tiberias, Israel"
Israel,Western_Wall-Jerusalem_Jerusalem_District,"Western Wall Plaza | Jewish Quarter, Jerusalem 97500, Israel"
Israel,Baha_i_Gardens_and_Golden_Dome-Haifa_Haifa_District,"61 Yefe Nof | Mount Carmel, Haifa 3464701, Israel"
Israel,Church_of_the_Holy_Sepulchre-Jerusalem_Jerusalem_District,"Suq Khan e-Zeit and Christian Quarter Road. | Christian Quarter, Jerusalem, Israel"
Israel,Garden_Tomb-Jerusalem_Jerusalem_District,"Conrad Schick St, Jerusalem 91193, Israel"
Israel,Caesarea_National_Park-Caesarea_Haifa_District,"Route 2 Near Aqiva, Caesarea, Israel"
Israel,Jaffa_Slope_Park-Jaffa_Tel_Aviv_Tel_Aviv_District,"On The Beach Of Tel-Aviv-Jaffa, Jaffa, Tel Aviv, Israel"
Israel,Bet_She_an_National_Park-Beit_She_an_Northern_District,"Beit She'an, Israel"
Israel,Ramat_Gan_National_Park-Ramat_Gan_Tel_Aviv_District,"Ramat Gan 221205, Israel"
Japan,Ebisuya_Asakusa-Taito_Tokyo_Tokyo_Prefecture_Kanto,"2-3-1 Asakusa | Bording Place: Senso-ji Temple Kaminari Gate, Taito 111-0032, Tokyo Prefecture"
Japan,Fushimi_Inari_taisha_Shrine-Kyoto_Kyoto_Prefecture_Kinki,"68 Fukakusa Yabunouchicho, Fushimi-ku, Kyoto 612-0882, Kyoto Prefecture"
Japan,Ebisuya_Kyoto_Arashiyama-Kyoto_Kyoto_Prefecture_Kinki,"3-24 Susukinobabacho, Sagatenryuji, Ukyo-ku, Kyoto 616-8385, Kyoto Prefecture"
Japan,Akiba_Fukurou-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto,"67 Kanda Neribeicho | Akiba Fukurou Bldg. 1F, Chiyoda 101-0022, Tokyo Prefecture"
Japan,Fushimi_Inari_taisha_Shrine-Kyoto_Kyoto_Prefecture_Kinki,"68 Fukakusa Yabunouchicho, Fushimi-ku, Kyoto 612-0882, Kyoto Prefecture"
Japan,Todai_ji_Temple-Nara_Nara_Prefecture_Kinki,"406-1 Zoshicho, Nara 630-8211, Nara Prefecture"
Japan,Kiyomizu_dera_Temple-Kyoto_Kyoto_Prefecture_Kinki,"1-294 Kiyomizu, Higashiyama-ku, Kyoto 605-0862, Kyoto Prefecture"
Japan,Himeji_Castle-Himeji_Hyogo_Prefecture_Kinki,"68 Hommachi, Himeji 670-0012, Hyogo Prefecture"
Japan,Hiroshima_Peace_Memorial_Museum-Hiroshima_Hiroshima_Prefecture_Chugoku,"1-2 Nakajimacho, Naka-ku, Hiroshima 730-0811, Hiroshima Prefecture"
Japan,The_Hakone_Open_Air_Museum-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kant,"1121 Ninotaira, Hakone-machi, Ashigarashimo-gun 250-0493, Kanagawa Prefecture"
Japan,Nagasaki_Atomic_Bomb_Museum-Nagasaki_Nagasaki_Prefecture_Kyushu_Okinawa,"7-8 Hirano-machi, Nagasaki, Nagasaki Prefecture"
Japan,Edo_Tokyo_Museum-Sumida_Tokyo_Tokyo_Prefecture_Kanto,"1-4-1, Yokoami, Sumida 130-0015, Tokyo Prefecture"
Japan,Atomic_Bomb_Dome-Hiroshima_Hiroshima_Prefecture_Chugoku,"1-10 Otemachi Naka-ku, Hiroshima 730-0051, Hiroshima Prefecture"
Japan,Todai_ji_Temple-Nara_Nara_Prefecture_Kinki,"406-1 Zoshicho, Nara 630-8211, Nara Prefecture"
Japan,Children_s_Peace_Monument-Hiroshima_Hiroshima_Prefecture_Chugoku,"Hiroshima, Hiroshima Prefecture"
Japan,The_Cenotaph-Hiroshima_Hiroshima_Prefecture_Chugoku,"1 Nakajima-cho Naka-ku, Hiroshima 730-0811, Hiroshima Prefecture"
Japan,Okinawa_Churaumi_Aquarium-Motobu_cho_Kunigami_gun_Okinawa_Prefecture_Kyushu_Okin,"424 Ishikawa | Okinawa Memorial Park Ocean Expo Park, Motobu-cho, Kunigami-gun 905-0206, Okinawa Prefecture"
Japan,Asahiyama_Zoo-Asahikawa_Hokkaido,"Higashi Asahikawacho Kuranuma, Asahikawa 078-8205, Hokkaido"
Japan,Osaka_Aquarium_Kaiyukan-Osaka_Osaka_Prefecture_Kinki,"1-1-10 Kaigandori, Minato-ku, Osaka 552-0022, Osaka Prefecture"
Japan,Monkey_Park_Iwatayama-Kyoto_Kyoto_Prefecture_Kinki,"8 Genrokuyamacho, Nishikyo-ku, Kyoto 616-0022, Kyoto Prefecture"
Japan,Miyajima-Hatsukaichi_Hiroshima_Prefecture_Chugoku,"Miyajima-cho, Hatsukaichi 739-0500, Hiroshima Prefecture"
Japan,Iriomote_Island-Taketomicho_Iriomote_jima_Yaeyama_gun_Okinawa_Prefecture_Kyushu_Ok,"Taketomicho Iriomote-jima, Yaeyama-gun 907-1432, Okinawa Prefecture"
Japan,Kouri_jima_Island-Nakijin_son_Kunigami_gun_Okinawa_Prefecture_Kyushu_Okinawa,"Kouri, Nakijin-son, Kunigami-gun 905-0406, Okinawa Prefecture"
Japan,Zamami_jima_Island-Zamami_son_Shimajiri_gun_Okinawa_Prefecture_Kyushu_Okinawa,"Zamami, Zamami-son, Shimajiri-gun 901-3402, Okinawa Prefecture"
Japan,Tokyo_DisneySea-Urayasu_Chiba_Prefecture_Kanto,"1-1 Maihama, Urayasu 279-0031, Chiba Prefecture"
Japan,Tokyo_Disneyland-Urayasu_Chiba_Prefecture_Kanto,"1-1 Maihama, Urayasu 279-8511, Chiba Prefecture"
Japan,Adventure_World-Shirahama_cho_Nishimuro_gun_Wakayama_Prefecture_Kinki,"2399 Katata, Shirahama-cho, Nishimuro-gun 649-2201, Wakayama Prefecture"
Japan,Nagashima_Spa_Land-Kuwana_Mie_Prefecture_Chubu,"333 Nagashimacho Urayasu, Kuwana 511-1192, Mie Prefecture"
Japan,Cape_Kamui-Shakotan_cho_Shakotan_gun_Hokkaido,"Kozakicho, Shakotan-cho, Shakotan-gun 046-0321, Hokkaido"
Japan,Akiyoshi_Limestone_Cave-Mine_Yamaguchi_Prefecture_Chugoku,"Shuhocho Akiyoshi Takinokuchi | Kurotani Entrance, Mine 754-0511, Yamaguchi Prefecture"
Japan,Jogasaki_Coast-Ito_Shizuoka_Prefecture_Chubu,"Yawatano/Futo, Ito 413-0231, Shizuoka Prefecture"
Japan,Tottori_Sand_Dunes-Tottori_Tottori_Prefecture_Chugoku,"Yuyama Fukubecho, Tottori 680-0947, Tottori Prefecture"
Japan,Kinosaki_Onsen-Toyooka_Hyogo_Prefecture_Kinki,"357-1 Kinosakicho Yushima, Toyooka 669-6101, Hyogo Prefecture"
Japan,Arima_Onsen-Kobe_Hyogo_Prefecture_Kinki,"828 Arimacho, Kita-ku, Kobe 651-1401, Hyogo Prefecture"
Japan,Natura-Shibuya_Tokyo_Tokyo_Prefecture_Kanto,"7-5 Daikanyama | B1F, Shibuya 150-0034, Tokyo Prefecture"
Japan,ERAWAN_Thai_Traditional_Massage_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto,"7-15-13 Roppongi | Roppongi Daiya Heights 4F, Minato 106-0032, Tokyo Prefecture"
Japan,Shinjuku_Gyoen_National_Garden-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,"11 Naitocho, Shinjuku 160-0014, Tokyo Prefecture"
Japan,Kenrokuen_Garden-Kanazawa_Ishikawa_Prefecture_Chubu,"1-1 Marunouchi, Kanazawa 920-0937, Ishikawa Prefecture"
Japan,Nanzen_ji_Temple-Kyoto_Kyoto_Prefecture_Kinki,"86 Nanzenji Fukuchicho, Sakyo-ku, Kyoto 606-8435, Kyoto Prefecture"
Japan,Adachi_Museum_of_Art-Yasugi_Shimane_Prefecture_Chugoku,"320 Furukawacho, Yasugi 692-0064, Shimane Prefecture"
Malaysia,Petronas_Twin_Towers-Kuala_Lumpur_Wilayah_Persekutuan,"Kuala Lumpur City Centre, Kuala Lumpur 50088, Malaysia"
Malaysia,The_Huskitory-Melaka_Central_Melaka_District_Melaka_State,"27 Jalan Taman Asean, Melaka 75250, Malaysia"
Malaysia,Pinang_Peranakan_Mansion-George_Town_Penang_Island_Penang,"29 Church Street, George Town, Penang Island 10200, Malaysia"
Malaysia,Langkawi_Sky_Cab-Langkawi_Langkawi_District_Kedah," | Oriental Village, Langkawi 07000, Malaysia"
Malaysia,Armenian_Street-George_Town_Penang_Island_Penang,"Lebuh Armenian, George Town, Penang Island, Malaysia"
Malaysia,Sarawak_Cultural_Village-Kuching_Sarawak,"Jalan Pantai Damai, Kuching 93050, Malaysia"
Malaysia,Cheong_Fatt_Tze_The_Blue_Mansion-George_Town_Penang_Island_Penang,"14, Lebuh Leith, George Town, Penang Island 10200, Malaysia"
Malaysia,George_Town-Penang,Malaysia
Malaysia,Pinang_Peranakan_Mansion-George_Town_Penang_Island_Penang,"29 Church Street, George Town, Penang Island 10200, Malaysia"
Malaysia,Islamic_Arts_Museum_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan,"Jalan Lembah, Kuala Lumpur 50480, Malaysia"
Malaysia,Ipoh_World_at_Han_Chin_Pet_Soo-Ipoh_Kinta_District_Perak,"3 Jalan Bijeh Timah, Ipoh 30000, Malaysia"
Malaysia,Baba_Nyonya_Heritage_Museum-Melaka_Central_Melaka_District_Melaka_State,"Nos. 48 & 50 Jalan Tun Tan Cheng Lock, Melaka 75200, Malaysia"
Malaysia,Kilim_Karst_Geoforest_Park-Kuah_Langkawi_Langkawi_District_Kedah,"Kuah, Langkawi, Malaysia"
Malaysia,Deramakot_Forest_Reserve-Sandakan_Sandakan_Division_Sabah,"Deramakot Fmu, Sandakan, Malaysia"
Malaysia,Mossy_Forest-Brinchang_Cameron_Highlands_Pahang,"Bukit Brinchang, Brinchang, Malaysia"
Malaysia,FRIM_Forest_Research_Institute_of_Malaysia-Petaling_Jaya_Petaling_District_Selang,"Kepong, Petaling Jaya 52109, Malaysia"
Malaysia,ESCAPE-Teluk_Bahang_Penang_Island_Penang,"828 Jalan Teluk Bahang, Teluk Bahang, Penang Island 11050, Malaysia"
Malaysia,Sunway_Lagoon-Petaling_Jaya_Petaling_District_Selangor,"3, Jalan PJS 11/11 | Bandar Sunway, Petaling Jaya 47500, Malaysia"
Malaysia,Legoland_Malaysia-Johor_Bahru_Johor_Bahru_District_Johor,"7, Jalan Legoland | Bandar Medini, Johor Bahru 79250, Malaysia"
Malaysia,Lost_World_Of_Tambun-Ipoh_Kinta_District_Perak,"No. 1 Persiaran Lagun Sunway 1, Ipoh 31150, Malaysia"
Malaysia,Redang_Island-Pulau_Redang_Terengganu,"Pulau Redang, Malaysia"
Malaysia,Perhentian_Islands-Terengganu,Malaysia
Malaysia,Manukan_Island-Kota_Kinabalu_Kota_Kinabalu_District_West_Coast_Division_Sabah,"Kota Kinabalu, Malaysia"
Malaysia,Dayang_Bunting_Island-Langkawi_Langkawi_District_Kedah,"Dayang Bunting Island, Langkawi, Malaysia"
Malaysia,Aquaria_KLCC-Kuala_Lumpur_Wilayah_Persekutuan," | Kuala Lumpur City Centre, Kuala Lumpur 50088, Malaysia"
Malaysia,Langkawi_Wildlife_Park-Langkawi_Langkawi_District_Kedah,"Lot 1485 Jalan Ayer Hangat | Jalan Ayer Hangat, Langkawi 07000, Malaysia"
Malaysia,Melaka_Butterfly_and_Reptile_Sanctuary-Ayer_Keroh_Central_Melaka_District_Melaka_,"Lebuh Ayer Keroh, Ayer Keroh 75450, Malaysia"
Malaysia,KL_Tower_Mini_Zoo-Kuala_Lumpur_Wilayah_Persekutuan,"Jalan Punchak | Ground Floor, Menara Kuala Lumpur, Kuala Lumpur 50250, Malaysia"
Malaysia,Entopia-Teluk_Bahang_Penang_Island_Penang,"830 Jalan Teluk Bahang, Teluk Bahang, Penang Island 11050, Malaysia"
Malaysia,Tropical_Spice_Garden-Penang_Island_Penang,"Lot 595 Mukim 2 Jalan Teluk Bahang, Penang Island 11050, Malaysia"
Malaysia,Kek_Lok_Tong_Cave_Temple_and_Zen_Gardens-Ipoh_Kinta_District_Perak,"Bank Pertanian Malaysia Gunung Rapat. Ipoh, Ipoh 30450, Malaysia"
Malaysia,Taiping_Lake_Gardens-Taiping_Larut_Matang_dan_Selama_District_Perak,"Jalan Taman Tasik, Taiping 34000, Malaysia"
Malaysia,The_Huskitory-Melaka_Central_Melaka_District_Melaka_State,"27 Jalan Taman Asean, Melaka 75250, Malaysia"
Malaysia,KLCC_Bukit_Bintang_Pedestrian_Walkway-Kuala_Lumpur_Wilayah_Persekutuan,"Kuala Lumpur, Malaysia"
Malaysia,Street_Art_in_George_Town-Penang_Island_Penang,"Street Art in, Penang Island 10300, Malaysia"
Malaysia,Lake_Symphony-Kuala_Lumpur_Wilayah_Persekutuan," | in front of Suria and Petronas, Kuala Lumpur 50088, Malaysia"
Mongolia,Gorkhi_Terelj_National_Park-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,National_History_Museum-Ulaanbaatar,"Juulchin Street-1, Ulaanbaatar 210146, Mongolia"
Mongolia,Genghis_Khan_Statue_Complex-Ulaanbaatar," | Tsonjin Boldog, Ulaanbaatar, Mongolia"
Mongolia,Gandantegchenling_Monastery-Ulaanbaatar,"1,5 KM north west of the central square, Ulaanbaatar, Mongolia"
Mongolia,Genghis_Khan_Statue_Complex-Ulaanbaatar," | Tsonjin Boldog, Ulaanbaatar, Mongolia"
Mongolia,Genghis_Khan_Square-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,Zaisan_Memorial-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,Statue_of_Marco_Polo-Ulaanbaatar," | In Downtown Ulaanbaatar, Ulaanbaatar, Mongolia"
Mongolia,National_History_Museum-Ulaanbaatar,"Juulchin Street-1, Ulaanbaatar 210146, Mongolia"
Mongolia,Zanabazar_Museum_of_FIne_Art-Ulaanbaatar,"Ulaanbaatar, Mongolia, Ulaanbaatar, Mongolia"
Mongolia,Choijin_Lama_Temple_Museum-Ulaanbaatar,"Genden street | Sukhbaatar District, First Khoroo, Ulaanbaatar, Mongolia"
Mongolia,International_Intellectual_Museum-Ulaanbaatar,"Peace Avenue 10 | Bayanzurkh district,13 neighborhood-2, Ulaanbaatar 210648, Mongolia"
Mongolia,Genghis_Khan_Square-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,Zaisan_Memorial-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,International_Railway_Station-Ulaanbaatar,"Teeverchid Street, Ulaanbaatar, Mongolia"
Mongolia,Statue_of_Marco_Polo-Ulaanbaatar," | In Downtown Ulaanbaatar, Ulaanbaatar, Mongolia"
Mongolia,Gorkhi_Terelj_National_Park-Ulaanbaatar,"Ulaanbaatar, Mongolia"
Mongolia,Hustai_National_Park-Ulaanbaatar,"Ulaanbaatar 13, Mongolia"
Mongolia,Yolyn_Am-Dalanzadgad_Omnogovi_Province," | Located in the Gurvan Saikhan National Park near Dalanzadgad, Mongolia, Dalanzadgad, Mongolia"
Mongolia,Altai_Tavan_Bogd_National_Park-Olgiy_Bayan_Olgii_Province,"Khust-Aral 25, Olgiy, Mongolia"
Mongolia,Migjid_Janraisig_Sum-Ulaanbaatar,"1,5 KM north west of the Sukhbaatar Square, Ulaanbaatar, Mongolia"
Mongolia,Erdene_Zuu_Monastery-Mongolia," | Kharkhorin, Mongolia"
Mongolia,Gandantegchenling_Monastery-Ulaanbaatar,"1,5 KM north west of the central square, Ulaanbaatar, Mongolia"
Mongolia,Chenresig_Temple-Ulaanbaatar,"The Gandan Monastery, Ulaanbaatar, Mongolia"
Nepal,Boudhanath_Stupa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Boudh | Boudha, Kathmandu 44600, Nepal"
Nepal,Swayambhunath_Temple-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Manjushree Marg, Kathmandu 44620, Nepal"
Nepal,Annapurna_Mountain_Range-Annapurna_Region_Gandaki_Zone_Western_Region,"33500, Nepal"
Nepal,Poon_Hill-Pokhara_Gandaki_Zone_Western_Region,"Pokhara, Nepal"
Nepal,Bhaktapur_Durbar_Square-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Bhaktapur 00977, Nepal"
Nepal,Pashupati_Nath-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Gaushala | Pasupati Nath, Kathmandu 44600, Nepal"
Nepal,55_Window_Palace-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Durbar Square, Bhaktapur 44800, Nepal"
Nepal,Kathmandu_Durbar_Square-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Kathmandu 44600, Nepal"
Nepal,Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Royal Palace Complex | Durbar Marg, Patan (Lalitpur), Nepal"
Nepal,Gurkha_Memorial_Museum-Pokhara_Gandaki_Zone_Western_Region,"British Gurkhas | Gpo 50, Pokhara 33411, Nepal"
Nepal,Sherpa_Museum-Namche_Bazaar_Khumbu_Sagarmatha_Zone_Eastern_Region,"Everest Base Camp Trekking Rte, Namche Bazaar 56002, Nepal"
Nepal,Gorakha_Nath_Temple_Gorkha-Gorkha_Gandaki_Zone_Western_Region,"Gorkha Darbar, Gorkha 44600, Nepal"
Nepal,Boudhanath_Stupa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Boudh | Boudha, Kathmandu 44600, Nepal"
Nepal,Swayambhunath_Temple-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Manjushree Marg, Kathmandu 44620, Nepal"
Nepal,Pashupatinath_Temple-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Pashupati Nath Road, Kathmandu 44600, Nepal"
Nepal,Kopan_Monastery-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region,"Kathmandu, Nepal"
Nepal,Annapurna_Mountain_Range-Annapurna_Region_Gandaki_Zone_Western_Region,"33500, Nepal"
